ROW_ID,conversion
0,0.017581256
1,1.9824403e-05
2,0.053213004
3,1.884966e-05
4,0.19017112
5,0.006625685
6,2.2757247e-05
7,0.015972726
8,0.20061733
9,2.8849357e-05
10,3.5876248e-05
11,0.15014443
12,0.13287055
13,0.009411838
14,0.06617528
15,2.1438529e-05
16,0.39454502
17,1.8399394e-05
18,3.3992063e-05
19,1.9185882e-05
20,0.05662253
21,0.06523051
22,0.03605846
23,1.6284881e-05
24,1.6654121e-05
25,1.5402798e-05
26,0.026887035
27,1.5902067e-05
28,0.023465913
29,0.13424979
30,2.0273259e-05
31,0.10398564
32,1.4190444e-05
33,0.0342377
34,0.01133994
35,0.50761354
36,0.030222474
37,0.026269007
38,4.2304662e-05
39,0.12727955
40,0.013923535
41,2.1936414e-05
42,1.0442432e-05
43,0.0017024161
44,0.04011657
45,0.024537915
46,0.016351422
47,0.012702773
48,0.004865914
49,2.3493732e-05
50,0.03145616
51,0.048345678
52,4.2223004e-05
53,1.462169e-05
54,0.28851637
55,2.2206355e-05
56,0.09204298
57,2.8464958e-05
58,0.48530957
59,2.3729712e-05
60,0.12807177
61,8.7670305e-06
62,0.014529407
63,0.09983796
64,1.913408e-05
65,1.4355167e-05
66,1.743923e-05
67,0.0056412104
68,0.32822862
69,0.24407913
70,2.0559935e-05
71,1.8603854e-05
72,2.5104828e-05
73,0.09093647
74,3.1281877e-05
75,0.73306495
76,0.043592535
77,4.2621814e-05
78,0.012610287
79,0.040495805
80,2.8529475e-05
81,2.3588269e-05
82,0.08069133
83,0.03381076
84,1.1767136e-05
85,3.224189e-05
86,1.666726e-05
87,2.2481141e-05
88,0.08453609
89,0.009167652
90,0.012452579
91,0.19121255
92,0.035704523
93,0.08198895
94,0.023374438
95,0.008760613
96,2.487177e-05
97,4.3356977e-05
98,2.1700316e-05
99,0.017528195
100,0.18347822
101,0.10084528
102,0.05781388
103,1.9403225e-05
104,3.896922e-05
105,0.0020622252
106,0.003981461
107,0.14817344
108,0.039044753
109,0.03099898
110,0.002962578
111,1.9542018e-05
112,0.16880436
113,2.2362236e-05
114,0.028359698
115,0.05048284
116,1.8836165e-05
117,0.033549454
118,0.19299012
119,0.14030948
