ROW_ID,conversion
0,0.014214192
1,1.9018615e-05
2,0.036913253
3,2.4093188e-05
4,0.32283914
5,0.0070788716
6,1.6461181e-05
7,0.012545541
8,0.054642517
9,2.371383e-05
10,3.190188e-05
11,0.1814175
12,0.27789542
13,0.0076337345
14,0.045900624
15,2.1166146e-05
16,0.31857395
17,1.5766962e-05
18,3.2099753e-05
19,2.3814862e-05
20,0.04280153
21,0.18505128
22,0.041176256
23,1.533425e-05
24,1.9141893e-05
25,1.6737202e-05
26,0.036284264
27,2.1672004e-05
28,0.047481373
29,0.35171834
30,2.0450701e-05
31,0.112985775
32,1.34240845e-05
33,0.033568703
34,0.01689602
35,0.6085766
36,0.044037264
37,0.017907633
38,4.2713204e-05
39,0.14111312
40,0.03345892
41,1.991532e-05
42,1.0793251e-05
43,0.0018714801
44,0.11646847
45,0.03180815
46,0.0131017985
47,0.01927295
48,0.004739906
49,1.8781868e-05
50,0.094557755
51,0.07536233
52,3.784357e-05
53,1.8157729e-05
54,0.26081923
55,1.8088595e-05
56,0.091953956
57,2.0510115e-05
58,0.29920828
59,2.0510546e-05
60,0.092663415
61,1.1256139e-05
62,0.018772254
63,0.0828665
64,2.0591644e-05
65,1.2298397e-05
66,1.4758843e-05
67,0.011634266
68,0.22804044
69,0.31320962
70,1.3097621e-05
71,1.2733055e-05
72,2.6193415e-05
73,0.10460027
74,3.1995536e-05
75,0.76571184
76,0.057475984
77,3.3109834e-05
78,0.018978268
79,0.10463292
80,1.6621214e-05
81,1.9154511e-05
82,0.108663306
83,0.044269662
84,2.0606005e-05
85,3.3203618e-05
86,1.6768756e-05
87,1.5920912e-05
88,0.13282771
89,0.007632164
90,0.022883384
91,0.12892832
92,0.040862262
93,0.07976052
94,0.011833204
95,0.012979943
96,1.5947202e-05
97,3.364402e-05
98,1.9873562e-05
99,0.04765159
100,0.13069949
101,0.09086721
102,0.08593618
103,1.9006939e-05
104,4.4776363e-05
105,0.0032470685
106,0.0070222053
107,0.43812135
108,0.042258732
109,0.08548176
110,0.0027012674
111,3.26763e-05
112,0.2013069
113,1.599222e-05
114,0.10957839
115,0.050984085
116,1.901787e-05
117,0.028989902
118,0.22699103
119,0.1712166
120,0.42796382
121,0.08282258
122,1.6409771e-05
123,2.80462e-05
124,2.0122496e-05
125,0.098036006
126,1.8560384e-05
127,0.029097425
128,1.9451338e-05
129,0.007683906
130,1.842756e-05
131,1.2852087e-05
132,0.107956335
133,0.028539483
134,0.015794838
135,0.042589016
136,1.236673e-05
137,0.3480253
138,2.5149613e-05
139,1.3095961e-05
140,0.43042082
141,3.400059e-05
