ROW_ID,conversion
0,0.0120129185
1,2.3347884e-05
2,0.056891054
3,2.1141575e-05
4,0.13293718
5,0.005590577
6,1.9411073e-05
7,0.016798172
8,0.21596959
9,2.4865178e-05
10,2.5587782e-05
11,0.15002477
12,0.14343031
13,0.0119168805
14,0.06453889
15,1.5555033e-05
16,0.41982982
17,1.8935041e-05
18,2.7704953e-05
19,2.21821e-05
20,0.050111283
21,0.09395407
22,0.049930535
23,1.5719173e-05
24,1.656875e-05
25,1.7478373e-05
26,0.035254624
27,1.9911598e-05
28,0.042919446
29,0.1970528
30,2.154299e-05
31,0.11280116
32,2.3647706e-05
33,0.047318235
34,0.008800692
35,0.64540076
36,0.03910205
37,0.021422423
38,2.871114e-05
39,0.12846592
40,0.031843167
41,2.2398219e-05
42,1.7639157e-05
43,0.002225079
44,0.03918286
45,0.02087073
46,0.029892355
47,0.012216007
48,0.0044206716
49,2.7795671e-05
50,0.036228046
51,0.08696386
52,3.5952522e-05
53,2.525033e-05
54,0.2428788
55,2.6689928e-05
56,0.07446719
57,2.336771e-05
58,0.42389956
59,1.9314553e-05
60,0.0945903
61,1.4114228e-05
62,0.019945182
63,0.09667897
64,2.4820236e-05
65,1.7039514e-05
66,2.0477692e-05
67,0.010760329
68,0.24121082
69,0.29997948
70,2.2120585e-05
71,2.2088501e-05
72,2.6136871e-05
73,0.100465
74,2.8385884e-05
75,0.7736966
76,0.06419782
77,2.9467283e-05
78,0.019879567
79,0.04082565
80,2.041294e-05
81,2.0463576e-05
82,0.0871613
83,0.03304985
84,1.8449118e-05
85,2.7760678e-05
86,2.1822778e-05
87,1.940526e-05
88,0.12255017
89,0.0062342095
90,0.0074293646
91,0.1929948
92,0.028542174
93,0.088481136
94,0.027324684
95,0.013924701
96,2.5765235e-05
97,2.7769518e-05
98,1.742829e-05
99,0.0133064035
100,0.1336625
101,0.10407746
102,0.048922725
103,1.8252296e-05
104,2.861364e-05
105,0.0028363653
106,0.004277955
107,0.1754242
108,0.0779022
109,0.060560457
110,0.0023684516
111,1.997939e-05
112,0.18348679
113,2.1828295e-05
114,0.030908892
115,0.051965058
116,2.2829478e-05
117,0.04596883
118,0.1477716
119,0.1635897
120,0.38915145
121,0.029678706
122,1.9703137e-05
123,2.9295918e-05
124,2.1157834e-05
125,0.044406902
126,1.6420243e-05
127,0.01794904
128,1.901486e-05
129,0.008483218
130,1.4793098e-05
131,1.3939754e-05
132,0.17792465
133,0.020118788
134,0.011571231
135,0.052879907
136,1.3274082e-05
137,0.22621734
138,1.9631321e-05
139,2.3352204e-05
140,0.42519113
141,3.7059788e-05
142,2.7689499e-05
143,0.019889222
144,0.1634271
145,0.004584221
146,0.005574287
147,2.373168e-05
148,1.8787476e-05
149,0.0083335275
150,1.961072e-05
151,2.4178167e-05
152,0.047553394
153,0.06380953
154,1.3778393e-05
155,0.06499246
156,0.012216657
157,0.08028045
158,0.013499896
159,0.020485822
160,0.08444486
161,0.0068844683
162,0.024596173
163,0.023950111
164,0.1888057
165,1.918654e-05
166,0.09298141
167,0.26706445
168,1.7877212e-05
169,0.061650705
170,0.39065966
171,0.0652241
172,1.6382814e-05
173,1.4339391e-05
174,2.3487839e-05
175,1.617263e-05
176,2.0232023e-05
177,2.372333e-05
178,2.2706712e-05
179,0.045190185
180,2.9888128e-05
181,0.14214602
182,1.7023369e-05
183,1.548702e-05
184,0.059818886
185,0.019755302
186,0.2874482
187,1.798899e-05
188,2.0215803e-05
189,1.6332722e-05
190,2.4334491e-05
191,2.3466324e-05
192,1.7382445e-05
193,0.0032402526
194,2.4188683e-05
195,0.047440737
196,0.005665748
197,0.025069162
198,0.021852955
199,0.04551849
200,0.021471076
201,0.0048520686
202,2.5302446e-05
203,2.1103242e-05
204,0.01216287
205,2.2241284e-05
206,0.32542303
207,0.021607872
208,0.010271462
209,1.4704291e-05
210,3.0979896e-05
211,2.8551003e-05
212,0.042612553
213,0.046946663
214,1.7478389e-05
215,0.004992921
216,0.015967257
217,3.7717902e-05
218,0.050687972
219,0.24776344
220,0.1276491
221,0.052468713
222,2.7286755e-05
223,0.22861196
224,2.2442286e-05
225,2.5365673e-05
226,0.0141325295
227,3.496035e-05
228,1.641434e-05
229,2.0897865e-05
230,0.1238545
231,1.529139e-05
232,0.061938304
233,2.9605164e-05
234,2.9326357e-05
235,0.021127203
236,2.6286152e-05
237,0.02682442
238,2.1034628e-05
239,1.905736e-05
240,2.29218e-05
241,0.046849854
242,2.3031886e-05
243,2.2507915e-05
244,2.6366743e-05
245,0.03793867
246,0.008675518
247,2.0854482e-05
248,0.020134239
249,0.02635528
250,0.457238
251,0.004989653
252,0.16029413
253,3.493419e-05
254,4.3639884e-05
255,0.25814655
256,0.011203416
257,0.010159501
258,2.0270145e-05
259,0.082729794
260,0.14601892
261,2.2466418e-05
262,0.12818165
263,0.019628698
264,1.6423015e-05
265,0.057454366
266,1.9615041e-05
267,0.0055866153
268,2.3260298e-05
269,1.6858901e-05
270,0.09872616
271,2.6760143e-05
272,0.3097768
273,0.078772545
274,0.053406525
275,1.9951136e-05
276,1.9017762e-05
277,1.8247649e-05
278,0.01800011
279,3.0085046e-05
280,1.8696981e-05
281,0.11528359
282,2.1921189e-05
283,1.958575e-05
284,2.2834267e-05
285,2.1592785e-05
286,0.035151653
287,2.0149073e-05
288,1.808675e-05
289,0.54243207
290,2.0650346e-05
291,0.042234384
292,0.75483906
293,0.21613644
294,3.4111792e-05
