ROW_ID,conversion
0,0.015992885
1,2.2877119e-05
2,0.029394774
3,1.8342105e-05
4,0.10813567
5,0.005571755
6,1.7511056e-05
7,0.021790978
8,0.31863987
9,2.3690867e-05
10,2.731412e-05
11,0.1519804
12,0.1505125
13,0.0059226495
14,0.07189284
15,1.7109613e-05
16,0.50018495
17,1.7271403e-05
18,2.3089748e-05
19,1.995612e-05
20,0.05271588
21,0.06679895
22,0.027068047
23,1.85188e-05
24,1.7442406e-05
25,1.6661317e-05
26,0.030970935
27,1.915104e-05
28,0.030734548
29,0.17608877
30,1.5635555e-05
31,0.089146
32,2.0852654e-05
33,0.04457953
34,0.013671127
35,0.5832636
36,0.038035188
37,0.0271847
38,3.215659e-05
39,0.11159693
40,0.030994678
41,2.374719e-05
42,1.7730923e-05
43,0.0019220491
44,0.040753484
45,0.013676627
46,0.031151861
47,0.026663102
48,0.0028155434
49,2.5569268e-05
50,0.048430342
51,0.07219271
52,3.6742236e-05
53,1.626697e-05
54,0.25447336
55,2.2317092e-05
56,0.09426667
57,2.4607109e-05
58,0.23166484
59,2.2882923e-05
60,0.121495284
61,1.529753e-05
62,0.017048433
63,0.12750699
64,2.3579587e-05
65,2.1417542e-05
66,1.6235601e-05
67,0.0069306027
68,0.27581856
69,0.2805323
70,1.6331835e-05
71,2.3297549e-05
72,2.191337e-05
73,0.10491226
74,2.6826398e-05
75,0.7761273
76,0.045984834
77,2.8586583e-05
78,0.020616632
79,0.03366213
80,1.9728614e-05
81,2.2698141e-05
82,0.06448623
83,0.031622067
84,2.1153777e-05
85,2.924528e-05
86,2.7002807e-05
87,2.075922e-05
88,0.11381437
89,0.006799199
90,0.009820313
91,0.21469904
92,0.018224478
93,0.082078345
94,0.014473084
95,0.013015962
96,2.3344364e-05
97,2.8118158e-05
98,1.6634343e-05
99,0.014402011
100,0.21387847
101,0.108059786
102,0.060655534
103,2.41536e-05
104,3.858045e-05
105,0.0030068178
106,0.0053711617
107,0.19323702
108,0.0574919
109,0.04410989
110,0.0024535963
111,1.612798e-05
112,0.234968
113,2.4305826e-05
114,0.022978568
115,0.033150528
116,2.4848536e-05
117,0.047990344
118,0.13901125
119,0.16272828
120,0.45706803
121,0.07802522
122,1.9200854e-05
123,2.4628283e-05
124,2.06142e-05
125,0.0435242
126,2.4329434e-05
127,0.02165005
128,2.1088597e-05
129,0.007974697
130,2.3822995e-05
131,1.7315173e-05
132,0.13364033
133,0.023627335
134,0.0098432135
135,0.042484343
136,1.3242472e-05
137,0.38542417
138,2.0321668e-05
139,1.7858503e-05
140,0.5084455
141,3.4880828e-05
142,2.7061016e-05
143,0.026488371
144,0.15790005
145,0.0036170664
146,0.005858505
147,2.2675706e-05
148,2.3660588e-05
149,0.009930322
150,2.1351814e-05
151,2.225032e-05
152,0.045627266
153,0.08643078
154,2.307731e-05
155,0.06998346
156,0.011714603
157,0.06935519
158,0.011167405
159,0.016819568
160,0.09111491
161,0.004931083
162,0.031705946
163,0.029809246
164,0.19538979
165,2.1947753e-05
166,0.11888068
167,0.34692445
168,1.6459926e-05
169,0.052733548
170,0.3667342
171,0.051621262
172,1.7575032e-05
173,1.4009202e-05
174,2.7310967e-05
175,1.4821608e-05
176,2.191099e-05
177,2.2633294e-05
178,1.9990634e-05
179,0.059470586
180,3.3822464e-05
181,0.16668013
182,2.3237839e-05
183,2.410891e-05
184,0.04819921
185,0.01869621
186,0.28064793
187,2.2587668e-05
188,2.5232684e-05
189,1.7467459e-05
190,2.177563e-05
191,2.5375299e-05
192,1.648028e-05
193,0.0035067543
194,2.5385296e-05
195,0.05853015
196,0.008759711
197,0.04278659
198,0.02062367
199,0.05345876
200,0.019974904
201,0.008777403
202,2.0313435e-05
203,2.2782282e-05
204,0.011967214
205,3.245518e-05
206,0.4054967
207,0.017152503
208,0.006249803
209,1.979314e-05
210,3.138784e-05
211,2.659422e-05
212,0.030287636
213,0.060240913
214,1.900121e-05
215,0.0070606857
216,0.01431105
217,3.6068213e-05
