ROW_ID,conversion
0,0.007422036
1,0.011972967
2,0.02267228
3,0.094733916
4,0.02491416
5,0.008595151
6,0.004179655
7,0.0059289103
8,0.063465424
9,0.041773528
10,0.15825112
11,0.1420817
12,0.055886034
13,0.017361
14,0.01465322
15,0.02134725
16,0.2155054
17,0.0041293455
18,0.11061954
19,0.05810899
20,0.025641782
21,0.047461472
22,0.03822488
23,0.0057645217
24,0.014368087
25,0.0032962284
26,0.006908093
27,0.014457089
28,0.01651067
29,0.28823134
30,0.0065199784
31,0.2312585
32,0.015908003
33,0.004639522
34,0.0007890855
35,0.25031418
36,0.05067918
37,0.02280348
38,0.099698104
39,0.09143517
40,0.0042991247
41,0.010096828
42,0.0025776154
43,0.0021513023
44,0.079883404
45,0.033511378
46,0.0037925544
47,0.004580947
48,0.009670093
49,0.070974186
50,0.011593165
51,0.12031003
52,0.089402996
53,0.008509171
54,0.18749999
55,0.048864823
56,0.06358723
57,0.029313153
58,0.42027608
59,0.03520882
60,0.014689851
61,0.01223123
62,0.0131532205
63,0.047130268
64,0.022686359
65,0.011064284
66,0.030050678
67,0.0030230053
68,0.16689521
69,0.25198472
70,0.009099967
71,0.0018644717
72,0.37253812
73,0.13412666
74,0.1408873
75,0.14172347
76,0.018540286
77,0.2998512
78,0.019518856
79,0.014356511
80,0.011755891
81,0.01716233
82,0.12643957
83,0.041231036
84,0.020130537
85,0.03133618
86,0.0064527267
87,0.011070197
88,0.04817955
89,0.001464202
90,0.014107969
91,0.13772313
92,0.038403492
93,0.039667737
94,0.009764087
95,0.017249769
96,0.002948388
97,0.08970839
98,0.005121928
99,0.07496804
100,0.123795256
101,0.08721608
102,0.013742198
103,0.019888451
104,0.11015593
105,0.003785995
106,0.0038396667
107,0.37727442
108,0.038489506
109,0.0128490245
110,0.00072141463
111,0.068366036
112,0.043126944
113,0.017061222
114,0.069266185
115,0.18571718
116,0.047814496
117,0.004153474
118,0.092913054
119,0.07235012
120,0.22781263
121,0.032967236
122,0.012498342
123,0.11810988
124,0.029511478
125,0.047945894
126,0.01563233
127,0.0012598898
128,0.011659948
129,0.003049119
130,0.024451807
131,0.01287161
132,0.035632357
133,0.017071085
134,0.0018690536
135,0.022300098
136,0.006287992
137,0.027429821
138,0.040107373
139,0.0017476295
140,0.6144528
141,0.22367714
142,0.22417864
143,0.004613359
144,0.10892345
145,0.0042800736
146,0.015348376
147,0.051011465
148,0.006258303
149,0.014647756
150,0.038893104
151,0.07489075
152,0.09587142
153,0.035938952
154,0.0039011159
155,0.01748214
156,0.030060185
157,0.06354722
158,0.038470913
159,0.014460798
160,0.11199768
161,0.0022942524
162,0.011141723
163,0.015034295
164,0.17785408
165,0.008199655
166,0.023289407
167,0.47035888
168,0.0068794955
169,0.025342591
170,0.12344324
171,0.05055184
172,0.006095707
173,0.0025791752
174,0.009482322
175,0.0024527013
176,0.010746011
177,0.07888721
178,0.006190147
179,0.06423502
180,0.053361896
181,0.33663496
182,0.008846134
183,0.18500298
184,0.027313799
185,0.031499263
186,0.46599877
187,0.0035480624
188,0.062156748
189,0.013131087
190,0.027310142
191,0.02770236
192,0.002548463
193,0.0026623367
194,0.0489181
195,0.0150816
196,0.0048751864
197,0.018083336
198,0.043790847
199,0.016766047
200,0.0066663763
201,0.004243888
202,0.032501787
203,0.015811652
204,0.0027524002
205,0.015235933
206,0.34527966
207,0.01602635
208,0.0278608
209,0.0031596543
210,0.2637768
211,0.17801726
212,0.022550322
213,0.08031392
214,0.010032241
215,0.0032204783
216,0.020883568
217,0.20751886
218,0.18906027
219,0.19120567
220,0.1543895
221,0.01402119
222,0.06574654
223,0.18499571
224,0.036450014
225,0.12787203
226,0.009301546
227,0.15165767
228,0.0033822753
229,0.05705888
230,0.072821856
231,0.005059338
232,0.06470974
233,0.011455209
234,0.020417582
235,0.022625446
236,0.030908404
237,0.014751924
238,0.06099536
239,0.04225521
240,0.0076295994
241,0.008301454
242,0.0060385605
243,0.111282684
244,0.0030353232
245,0.0053333915
246,0.039988767
247,0.036869965
248,0.020350974
249,0.024333166
250,0.6367159
251,0.007857168
252,0.045487117
253,0.1801676
254,0.1733168
255,0.089670554
256,0.0117759835
257,0.01131593
258,0.017268306
259,0.029423656
260,0.039166573
261,0.013709766
262,0.025747811
263,0.001977968
264,0.0025153703
265,0.03821388
266,0.013380096
267,0.004089858
268,0.011126869
269,0.06731396
270,0.007268924
271,0.035143424
272,0.197306
273,0.10464923
274,0.09181516
275,0.030231567
276,0.0036111102
277,0.0149877835
278,0.05279106
279,0.20241936
280,0.001785206
281,0.10243243
282,0.041019253
283,0.005143333
