ROW_ID,conversion
0,0.016052818952683023
1,0.0226490306214894
2,0.07770545158665582
3,0.10682574916759156
4,0.07770545158665582
5,0.016052818952683023
6,0.11574074074074074
7,0.033932135728542916
8,0.04046907335019545
9,0.100314889788574
10,0.15158730158730158
11,0.20930232558139536
12,0.20930232558139536
13,0.0226490306214894
14,0.07046292503072511
15,0.07618825722273997
16,0.11163734776725305
17,0.02783203125
18,0.15371845949535193
19,0.11723411723411724
20,0.033932135728542916
21,0.10682574916759156
22,0.15961995249406175
23,0.037037037037037035
24,0.04328152665748574
25,0.02783203125
26,0.05351629502572899
27,0.04328152665748574
28,0.10295230885692658
29,0.10295230885692658
30,0.18728360088133458
31,0.10295230885692658
32,0.019661776691116545
33,0.04328152665748574
34,0.016052818952683023
35,0.15371845949535193
36,0.19696969696969696
37,0.05358327803583278
38,0.043478260869565216
39,0.15371845949535193
40,0.05358327803583278
41,0.04328152665748574
42,0.0226490306214894
43,0.02783203125
44,0.04046907335019545
45,0.04046907335019545
46,0.019661776691116545
47,0.016052818952683023
48,0.0226490306214894
49,0.045054945054945054
50,0.14930555555555555
51,0.04046907335019545
52,0.15961995249406175
53,0.100314889788574
54,0.10749406578501187
55,0.05351629502572899
56,0.05868334822758415
57,0.019661776691116545
58,0.3158953722334004
59,0.05358327803583278
60,0.04046907335019545
61,0.016052818952683023
62,0.04329550231189575
63,0.18728360088133458
64,0.033932135728542916
65,0.016052818952683023
66,0.033932135728542916
67,0.019661776691116545
68,0.2484375
69,0.21621621621621623
70,0.04328152665748574
71,0.0226490306214894
72,0.10749406578501187
73,0.20930232558139536
74,0.18728360088133458
75,0.3407821229050279
76,0.07618825722273997
77,0.17523364485981308
78,0.016052818952683023
79,0.0584958217270195
80,0.05351629502572899
81,0.07530120481927711
82,0.18705035971223022
83,0.19696969696969696
84,0.029482551143200964
85,0.04329550231189575
86,0.0226490306214894
87,0.016052818952683023
88,0.18728360088133458
89,0.04046907335019545
90,0.04046907335019545
91,0.2384737678855326
92,0.04329550231189575
93,0.10295230885692658
94,0.04328152665748574
95,0.016052818952683023
96,0.05358327803583278
97,0.15158730158730158
98,0.016052818952683023
99,0.04046907335019545
100,0.15371845949535193
101,0.15961995249406175
102,0.100314889788574
103,0.05358327803583278
104,0.09269662921348315
105,0.0226490306214894
106,0.016052818952683023
107,0.033932135728542916
108,0.07618825722273997
109,0.10682574916759156
110,0.019661776691116545
111,0.033932135728542916
112,0.19704102219233355
113,0.05351629502572899
114,0.04328152665748574
115,0.10682574916759156
116,0.11163734776725305
117,0.04046907335019545
118,0.11723411723411724
119,0.18728360088133458
120,0.25217391304347825
121,0.0
122,0.033932135728542916
123,0.033932135728542916
124,0.05868334822758415
125,0.09269662921348315
126,0.019661776691116545
127,0.016052818952683023
128,0.016052818952683023
129,0.019661776691116545
130,0.019661776691116545
131,0.05868334822758415
132,0.07530120481927711
133,0.20575221238938052
134,0.016052818952683023
135,0.100314889788574
136,0.04046907335019545
137,0.10682574916759156
138,0.05868334822758415
139,0.04046907335019545
140,0.15371845949535193
141,0.05351629502572899
142,0.15961995249406175
143,0.037037037037037035
144,0.19704102219233355
145,0.04328152665748574
146,0.11163734776725305
147,0.05868334822758415
148,0.04328152665748574
149,0.07618825722273997
150,0.037037037037037035
151,0.15158730158730158
152,0.05351629502572899
153,0.04328152665748574
154,0.05358327803583278
155,0.02783203125
156,0.0226490306214894
157,0.07770545158665582
158,0.029482551143200964
159,0.04046907335019545
160,0.03654080389768575
161,0.016052818952683023
162,0.09269662921348315
163,0.029482551143200964
164,0.11163734776725305
165,0.07618825722273997
166,0.15371845949535193
167,0.19696969696969696
168,0.016052818952683023
169,0.09269662921348315
170,0.07618825722273997
171,0.10682574916759156
172,0.033932135728542916
173,0.05351629502572899
174,0.04046907335019545
175,0.0226490306214894
176,0.019661776691116545
177,0.14782608695652175
178,0.02783203125
179,0.07618825722273997
180,0.07770545158665582
181,0.21621621621621623
182,0.019661776691116545
183,0.019661776691116545
184,0.15371845949535193
185,0.019661776691116545
186,0.49242424242424243
187,0.016052818952683023
188,0.15158730158730158
189,0.05358327803583278
190,0.05351629502572899
191,0.04046907335019545
192,0.07618825722273997
193,0.019661776691116545
194,0.25277161862527714
195,0.04328152665748574
196,0.0226490306214894
197,0.05868334822758415
198,0.05868334822758415
199,0.016052818952683023
200,0.019661776691116545
201,0.019661776691116545
202,0.05351629502572899
203,0.016052818952683023
204,0.07046292503072511
205,0.04328152665748574
206,0.3407821229050279
207,0.04046907335019545
208,0.04329550231189575
209,0.016052818952683023
210,0.10295230885692658
211,0.11723411723411724
212,0.019661776691116545
213,0.10682574916759156
214,0.016052818952683023
215,0.016052818952683023
216,0.04046907335019545
217,0.05358327803583278
218,0.09269662921348315
219,0.15158730158730158
220,0.2347616173808087
221,0.029482551143200964
222,0.0
223,0.2484375
224,0.09269662921348315
225,0.20930232558139536
226,0.04328152665748574
227,0.033932135728542916
228,0.016052818952683023
229,0.09269662921348315
230,0.11723411723411724
231,0.033932135728542916
232,0.15158730158730158
233,0.05868334822758415
234,0.05358327803583278
235,0.18728360088133458
236,0.26849456802897054
237,0.016052818952683023
238,0.07618825722273997
239,0.15158730158730158
240,0.04046907335019545
241,0.0226490306214894
242,0.045054945054945054
243,0.09269662921348315
244,0.016052818952683023
245,0.05351629502572899
246,0.10295230885692658
247,0.045054945054945054
248,0.05351629502572899
249,0.11574074074074074
250,0.19058823529411764
251,0.04328152665748574
252,0.16826923076923078
253,0.05351629502572899
254,0.29977628635346754
