ROW_ID,conversion
0,0.011081024
1,1.8559711e-05
2,0.038841233
3,1.8483142e-05
4,0.15610416
5,0.006323703
6,1.7692344e-05
7,0.019659327
8,0.17398004
9,2.4373185e-05
10,2.5515337e-05
11,0.1919101
12,0.19878043
13,0.0071852417
14,0.070122756
15,2.2532957e-05
16,0.3137988
17,1.9915511e-05
18,2.5881667e-05
19,1.9913346e-05
20,0.03964521
21,0.10222151
22,0.021351757
23,1.9840822e-05
24,1.6383845e-05
25,2.0699401e-05
26,0.012284396
27,2.027291e-05
28,0.03503318
29,0.16679187
30,2.0641268e-05
31,0.059883747
32,1.5857286e-05
33,0.07597826
34,0.02312835
35,0.541631
36,0.047511395
37,0.013951616
38,4.6169775e-05
39,0.214478
40,0.019329898
41,2.204023e-05
42,1.9004417e-05
43,0.0026021516
44,0.049421396
45,0.014032849
46,0.038193066
47,0.024358617
48,0.0044175396
49,3.4680987e-05
50,0.06778537
51,0.052379694
52,3.2817796e-05
53,1.6508893e-05
54,0.2475555
55,1.7366288e-05
56,0.05469741
57,1.8935745e-05
58,0.35288772
59,1.950056e-05
60,0.13762522
61,1.5132943e-05
62,0.02033376
63,0.11025032
64,2.2173555e-05
65,1.8733355e-05
66,2.5966194e-05
67,0.008269146
68,0.32206354
69,0.22843325
70,1.583471e-05
71,1.7066868e-05
72,2.6105834e-05
73,0.08721088
74,2.5766536e-05
75,0.70775574
76,0.058776516
77,3.360791e-05
78,0.013729569
79,0.050867755
80,1.4139975e-05
81,2.3893504e-05
82,0.07312094
83,0.03795451
84,1.9139447e-05
85,3.2065363e-05
86,2.5288404e-05
87,2.3409284e-05
88,0.08803779
89,0.012483503
90,0.01053487
91,0.17682166
92,0.022241112
93,0.11021639
94,0.029390829
95,0.0125253545
96,2.677472e-05
97,2.67417e-05
98,1.9762037e-05
99,0.024161406
100,0.18620934
101,0.13649794
102,0.06493235
103,2.4140105e-05
104,3.457571e-05
105,0.0023508025
106,0.0040535773
107,0.18837006
108,0.049046688
109,0.06824694
110,0.0019878356
111,1.7617673e-05
112,0.2884338
113,2.6704722e-05
114,0.026503766
115,0.044138186
116,2.0209865e-05
117,0.041768555
118,0.27386576
119,0.16933414
120,0.5248504
121,0.07713739
122,1.776877e-05
123,2.4677656e-05
124,1.4520805e-05
125,0.05044163
126,2.1516442e-05
127,0.020526327
128,1.7709208e-05
129,0.0068279086
130,1.2287003e-05
131,1.6151822e-05
132,0.14956124
133,0.030066367
134,0.00551458
135,0.042138144
136,1.2230874e-05
137,0.29350486
138,1.3973856e-05
139,1.5557658e-05
140,0.37211302
141,3.5266574e-05
142,2.3657272e-05
143,0.02989748
144,0.116403565
145,0.0032333343
146,0.0039983047
147,2.0915031e-05
148,2.0653042e-05
149,0.00814698
150,2.0505675e-05
151,1.8870325e-05
152,0.0474816
153,0.04286269
154,1.3632763e-05
155,0.040554773
156,0.011210813
157,0.08806359
158,0.019500667
159,0.02532924
160,0.13134445
161,0.0029942435
162,0.027761543
163,0.016699607
164,0.24121104
165,1.9444458e-05
166,0.08404327
167,0.3040019
168,1.8927984e-05
169,0.07048285
170,0.34773237
171,0.07693598
172,1.4818458e-05
173,1.2874106e-05
174,2.0382264e-05
175,1.7907005e-05
176,2.087026e-05
177,2.3327186e-05
178,2.048236e-05
179,0.0691929
180,3.499521e-05
181,0.20429803
182,1.6269994e-05
183,2.5066956e-05
184,0.07650371
185,0.013697265
186,0.31337282
187,1.7502442e-05
188,2.5918398e-05
189,1.6398866e-05
190,1.783153e-05
191,3.106409e-05
192,1.5677584e-05
193,0.0031146354
194,4.1680363e-05
195,0.06652155
196,0.00678529
197,0.022959638
198,0.017340992
199,0.055165626
200,0.026254736
201,0.004618891
202,2.6658667e-05
203,2.0324169e-05
204,0.0083422605
205,2.2834203e-05
206,0.38004345
207,0.020881606
208,0.006391312
209,1.4728316e-05
210,2.4354922e-05
211,2.5692998e-05
212,0.046150543
213,0.08262264
214,2.055374e-05
215,0.010508912
216,0.014208827
217,3.600673e-05
218,0.04238564
219,0.121240996
220,0.17643206
221,0.070843585
222,2.684001e-05
223,0.2756238
224,2.3786559e-05
225,2.7987553e-05
226,0.017609173
227,3.1114436e-05
228,1.1476349e-05
229,2.5068222e-05
230,0.09495025
231,1.9124558e-05
232,0.116819054
233,2.316847e-05
234,2.513211e-05
235,0.021700561
236,2.4767838e-05
237,0.018455807
238,2.091561e-05
239,2.2481958e-05
240,1.9113892e-05
241,0.03720037
242,2.5936992e-05
243,2.6095504e-05
244,2.419265e-05
245,0.026120456
246,0.020150764
247,2.8193503e-05
248,0.021536319
249,0.03152932
250,0.588374
251,0.006906912
252,0.18103024
253,2.555747e-05
254,3.0328229e-05
255,0.30695346
256,0.011719407
257,0.011229218
258,1.9469098e-05
259,0.0751088
260,0.10947956
261,2.005791e-05
262,0.10701144
263,0.01590172
264,1.5083955e-05
265,0.028994506
266,2.1711721e-05
267,0.004749649
268,2.1727566e-05
269,1.9532237e-05
270,0.1417241
271,2.5741314e-05
272,0.17481713
273,0.08015336
274,0.084406905
275,2.462739e-05
276,1.9792422e-05
277,1.4054471e-05
278,0.021698197
279,3.145823e-05
280,1.6475738e-05
281,0.08804588
282,2.5771673e-05
283,2.1635638e-05
284,2.1749729e-05
285,2.0658716e-05
286,0.033656266
287,2.1815975e-05
288,2.1129099e-05
289,0.45276457
290,1.7191278e-05
291,0.049051914
292,0.77927166
293,0.22988373
294,4.1757346e-05
295,2.3718174e-05
296,0.116705455
297,0.1336602
298,2.8901046e-05
299,0.19022425
300,2.530616e-05
301,0.17907144
302,0.006824229
303,1.7462811e-05
304,1.4753341e-05
305,1.844319e-05
306,0.06475681
307,1.0635306e-05
308,0.083520725
309,2.1045522e-05
310,2.4216703e-05
311,2.7584314e-05
312,1.9425683e-05
313,0.29120874
314,0.031067055
315,2.746276e-05
316,2.3363005e-05
317,0.06684846
318,2.5991962e-05
319,2.497178e-05
320,0.04968506
321,0.4567644
322,0.054166097
323,0.025522942
324,0.060014788
325,0.05288817
326,1.4955202e-05
327,0.32353148
328,0.027354032
329,1.9643065e-05
330,1.6314478e-05
331,1.3589706e-05
332,0.009208752
333,2.5681926e-05
334,3.7341502e-05
335,0.0033723577
336,0.3842507
337,0.011301296
