ROW_ID,conversion
0,0.028428650749583565
1,0.028428650749583565
2,0.03179824561403509
3,0.050620821394460364
4,0.09266215877786126
5,0.028428650749583565
6,0.06179775280898876
7,0.033081020465377066
8,0.028428650749583565
9,0.09266215877786126
10,0.13465346534653466
11,0.05070993914807302
12,0.10947712418300654
13,0.033081020465377066
14,0.18947368421052632
15,0.033081020465377066
16,0.2854122621564482
17,0.028428650749583565
18,0.17258883248730963
19,0.15151515151515152
20,0.033081020465377066
21,0.8181818181818182
22,0.10204081632653061
23,0.033081020465377066
24,0.028428650749583565
25,0.028428650749583565
26,0.08870967741935484
27,0.028428650749583565
28,0.13465346534653466
29,0.13465346534653466
30,0.06179775280898876
31,0.13465346534653466
32,0.014841254931429645
33,0.028428650749583565
34,0.028428650749583565
35,0.14677276746242263
36,0.16696588868940754
37,0.055
38,0.14677276746242263
39,0.09248554913294797
40,0.050620821394460364
41,0.028428650749583565
42,0.028428650749583565
43,0.028428650749583565
44,0.055
45,0.033081020465377066
46,0.014841254931429645
47,0.028428650749583565
48,0.028428650749583565
49,0.12074592074592075
50,0.13465346534653466
51,0.028428650749583565
52,0.1962025316455696
53,0.06109865470852018
54,0.06142728093947606
55,0.06175771971496437
56,0.09266215877786126
57,0.014841254931429645
58,0.16696588868940754
59,0.03583735354927636
60,0.033081020465377066
61,0.028428650749583565
62,0.06109865470852018
63,0.06179775280898876
64,0.033081020465377066
65,0.014841254931429645
66,0.033081020465377066
67,0.014841254931429645
68,0.1962025316455696
69,0.1016949152542373
70,0.028428650749583565
71,0.033081020465377066
72,0.06109865470852018
73,0.16696588868940754
74,0.1700854700854701
75,0.3333333333333333
76,0.06175771971496437
77,0.22296395193591456
78,0.028428650749583565
79,0.2840690978886756
80,0.06175771971496437
81,0.06179775280898876
82,0.2840690978886756
83,0.16696588868940754
84,0.014841254931429645
85,0.051094890510948905
86,0.028428650749583565
87,0.028428650749583565
88,0.22296395193591456
89,0.028428650749583565
90,0.028428650749583565
91,0.22296395193591456
92,0.06109865470852018
93,0.13465346534653466
94,0.028428650749583565
95,0.014841254931429645
96,0.03583735354927636
97,0.12074592074592075
98,0.014841254931429645
99,0.033081020465377066
100,0.17258883248730963
101,0.18306636155606407
102,0.06142728093947606
103,0.033081020465377066
104,0.06142728093947606
105,0.028428650749583565
106,0.014841254931429645
107,0.050620821394460364
108,0.033081020465377066
109,0.16696588868940754
110,0.033081020465377066
111,0.040697674418604654
112,0.14677276746242263
113,0.06175771971496437
114,0.028428650749583565
115,0.050620821394460364
116,0.17258883248730963
117,0.033081020465377066
118,0.09266215877786126
119,0.13568376068376067
120,0.391304347826087
121,0.03179824561403509
122,0.033081020465377066
123,0.033081020465377066
124,0.06142728093947606
