ROW_ID,conversion
0,0.014003452906196048
1,0.022400676246830092
2,0.1262135922330097
3,0.09642147117296222
4,0.1033934252386002
5,0.02756183745583039
6,0.2532467532467532
7,0.04728067778081443
8,0.04700061842918986
9,0.06609294320137693
10,0.13996456593267528
11,0.17553191489361702
12,0.1856115107913669
13,0.021021897810218976
14,0.06609294320137693
15,0.06145833333333333
16,0.1856115107913669
17,0.026717557251908396
18,0.06818181818181818
19,0.46153846153846156
20,0.04728067778081443
21,0.0
22,0.056074766355140186
23,0.06145833333333333
24,0.05898305084745763
25,0.026717557251908396
26,0.03527481542247744
27,0.05898305084745763
28,0.13996456593267528
29,0.13996456593267528
30,0.06430155210643015
31,0.07957559681697612
32,0.03201347935973041
33,0.04673225579761068
34,0.02756183745583039
35,0.1417910447761194
36,0.0
37,0.04728067778081443
38,0.06263269639065817
39,0.1895734597156398
40,0.04728067778081443
41,0.031279620853080566
42,0.021021897810218976
43,0.006531204644412192
44,0.04700061842918986
45,0.04700061842918986
46,0.015890850722311396
47,0.014003452906196048
48,0.021021897810218976
49,0.03527481542247744
50,0.05405405405405406
51,0.022400676246830092
52,0.047619047619047616
53,0.05405405405405406
54,0.06609294320137693
55,0.1407276402223345
56,0.09748781402324709
57,0.015890850722311396
58,0.1978798586572438
59,0.04728067778081443
60,0.04700061842918986
61,0.014003452906196048
62,0.05405405405405406
63,0.1407276402223345
64,0.04728067778081443
65,0.014003452906196048
66,0.020786933927245732
67,0.03201347935973041
68,0.16666666666666666
69,0.05555555555555555
70,0.05898305084745763
71,0.022400676246830092
72,0.1033934252386002
73,0.052083333333333336
74,0.14749262536873156
75,0.2865979381443299
76,0.06145833333333333
77,0.06666666666666667
78,0.014003452906196048
79,0.10344827586206896
80,0.06818181818181818
81,0.07610146862483311
82,0.19749652294853964
83,0.0
84,0.03013481363996828
85,0.06609294320137693
86,0.021021897810218976
87,0.014003452906196048
88,0.1407276402223345
89,0.04700061842918986
90,0.04700061842918986
91,0.1407276402223345
92,0.06609294320137693
93,0.13996456593267528
94,0.05898305084745763
95,0.014003452906196048
96,0.04728067778081443
97,0.1702127659574468
98,0.02756183745583039
99,0.04700061842918986
100,0.1895734597156398
101,0.8
102,0.06609294320137693
103,0.06627017841971113
104,0.09748781402324709
105,0.021021897810218976
106,0.02756183745583039
